date,name,id,timestamp,temperature
22/11/2024 15:30,Delta,69848b39fa744a6f3f877446418bb0e4,1732289449,26.1875
22/11/2024 15:30,Delta,69848b39fa744a6f3f877446418bb0e4,1732289454,26.125
22/11/2024 15:30,Delta,69848b39fa744a6f3f877446418bb0e4,1732289459,26.125
22/11/2024 15:31,Delta,69848b39fa744a6f3f877446418bb0e4,1732289464,26.1875
22/11/2024 15:31,Delta,69848b39fa744a6f3f877446418bb0e4,1732289469,26.1875
22/11/2024 15:31,Delta,69848b39fa744a6f3f877446418bb0e4,1732289474,26.1875
22/11/2024 15:31,Delta,69848b39fa744a6f3f877446418bb0e4,1732289479,26.1875
22/11/2024 15:31,Delta,69848b39fa744a6f3f877446418bb0e4,1732289484,26.1875
22/11/2024 15:31,Delta,69848b39fa744a6f3f877446418bb0e4,1732289489,26.1875
22/11/2024 15:31,Delta,69848b39fa744a6f3f877446418bb0e4,1732289494,26.1875
22/11/2024 15:31,Delta,69848b39fa744a6f3f877446418bb0e4,1732289499,26.25
22/11/2024 15:31,Delta,69848b39fa744a6f3f877446418bb0e4,1732289504,26.25
22/11/2024 15:31,Delta,69848b39fa744a6f3f877446418bb0e4,1732289509,26.25
22/11/2024 15:31,Delta,69848b39fa744a6f3f877446418bb0e4,1732289514,26.3125
22/11/2024 15:31,Delta,69848b39fa744a6f3f877446418bb0e4,1732289519,26.25
22/11/2024 15:32,Delta,69848b39fa744a6f3f877446418bb0e4,1732289524,26.25
22/11/2024 15:32,Delta,69848b39fa744a6f3f877446418bb0e4,1732289529,26.3125
22/11/2024 15:32,Delta,69848b39fa744a6f3f877446418bb0e4,1732289534,26.3125
22/11/2024 15:32,Delta,69848b39fa744a6f3f877446418bb0e4,1732289539,26.3125
22/11/2024 15:32,Delta,69848b39fa744a6f3f877446418bb0e4,1732289544,26.3125
22/11/2024 15:32,Delta,69848b39fa744a6f3f877446418bb0e4,1732289549,26.3125
22/11/2024 15:32,Delta,69848b39fa744a6f3f877446418bb0e4,1732289554,26.375
22/11/2024 15:32,Delta,69848b39fa744a6f3f877446418bb0e4,1732289559,26.375
22/11/2024 15:32,Delta,69848b39fa744a6f3f877446418bb0e4,1732289564,26.375
22/11/2024 15:32,Delta,69848b39fa744a6f3f877446418bb0e4,1732289569,26.375
22/11/2024 15:32,Delta,69848b39fa744a6f3f877446418bb0e4,1732289574,26.375
22/11/2024 15:32,Delta,69848b39fa744a6f3f877446418bb0e4,1732289579,26.375
22/11/2024 15:33,Delta,69848b39fa744a6f3f877446418bb0e4,1732289584,26.375
22/11/2024 15:33,Delta,69848b39fa744a6f3f877446418bb0e4,1732289589,26.375
22/11/2024 15:33,Delta,69848b39fa744a6f3f877446418bb0e4,1732289594,26.375
22/11/2024 15:33,Delta,69848b39fa744a6f3f877446418bb0e4,1732289599,26.375
22/11/2024 15:33,Delta,69848b39fa744a6f3f877446418bb0e4,1732289604,26.4375
22/11/2024 15:33,Delta,69848b39fa744a6f3f877446418bb0e4,1732289609,26.4375
22/11/2024 15:33,Delta,69848b39fa744a6f3f877446418bb0e4,1732289614,26.4375
22/11/2024 15:33,Delta,69848b39fa744a6f3f877446418bb0e4,1732289619,26.4375
22/11/2024 15:33,Delta,69848b39fa744a6f3f877446418bb0e4,1732289624,26.4375
22/11/2024 15:33,Delta,69848b39fa744a6f3f877446418bb0e4,1732289629,26.4375
22/11/2024 15:33,Delta,69848b39fa744a6f3f877446418bb0e4,1732289634,26.4375
22/11/2024 15:33,Delta,69848b39fa744a6f3f877446418bb0e4,1732289639,26.4375
22/11/2024 15:34,Delta,69848b39fa744a6f3f877446418bb0e4,1732289644,26.4375
22/11/2024 15:34,Delta,69848b39fa744a6f3f877446418bb0e4,1732289649,26.5
22/11/2024 15:34,Delta,69848b39fa744a6f3f877446418bb0e4,1732289654,26.5
22/11/2024 15:34,Delta,69848b39fa744a6f3f877446418bb0e4,1732289659,26.5
22/11/2024 15:34,Delta,69848b39fa744a6f3f877446418bb0e4,1732289664,26.5
22/11/2024 15:34,Delta,69848b39fa744a6f3f877446418bb0e4,1732289669,26.5
22/11/2024 15:34,Delta,69848b39fa744a6f3f877446418bb0e4,1732289674,26.5
22/11/2024 15:34,Delta,69848b39fa744a6f3f877446418bb0e4,1732289679,26.5
22/11/2024 15:34,Delta,69848b39fa744a6f3f877446418bb0e4,1732289684,26.5625
22/11/2024 15:34,Delta,69848b39fa744a6f3f877446418bb0e4,1732289689,26.5625
22/11/2024 15:34,Delta,69848b39fa744a6f3f877446418bb0e4,1732289694,26.5
22/11/2024 15:34,Delta,69848b39fa744a6f3f877446418bb0e4,1732289699,26.5625
22/11/2024 15:35,Delta,69848b39fa744a6f3f877446418bb0e4,1732289704,26.5625
22/11/2024 15:35,Delta,69848b39fa744a6f3f877446418bb0e4,1732289709,26.5625
22/11/2024 15:35,Delta,69848b39fa744a6f3f877446418bb0e4,1732289714,26.5625
22/11/2024 15:35,Delta,69848b39fa744a6f3f877446418bb0e4,1732289719,26.5625
22/11/2024 15:35,Delta,69848b39fa744a6f3f877446418bb0e4,1732289724,26.5625
22/11/2024 15:35,Delta,69848b39fa744a6f3f877446418bb0e4,1732289729,26.5625
22/11/2024 15:35,Delta,69848b39fa744a6f3f877446418bb0e4,1732289734,26.625
22/11/2024 15:35,Delta,69848b39fa744a6f3f877446418bb0e4,1732289739,26.625
22/11/2024 15:35,Delta,69848b39fa744a6f3f877446418bb0e4,1732289744,26.5625
22/11/2024 15:35,Delta,69848b39fa744a6f3f877446418bb0e4,1732289749,26.5625
22/11/2024 15:35,Delta,69848b39fa744a6f3f877446418bb0e4,1732289754,26.625
22/11/2024 15:35,Delta,69848b39fa744a6f3f877446418bb0e4,1732289759,26.625
22/11/2024 15:36,Delta,69848b39fa744a6f3f877446418bb0e4,1732289764,26.6875
22/11/2024 15:36,Delta,69848b39fa744a6f3f877446418bb0e4,1732289769,26.625
22/11/2024 15:36,Delta,69848b39fa744a6f3f877446418bb0e4,1732289774,26.625
22/11/2024 15:36,Delta,69848b39fa744a6f3f877446418bb0e4,1732289779,26.625
22/11/2024 15:36,Delta,69848b39fa744a6f3f877446418bb0e4,1732289784,26.6875
22/11/2024 15:36,Delta,69848b39fa744a6f3f877446418bb0e4,1732289789,26.6875
22/11/2024 15:36,Delta,69848b39fa744a6f3f877446418bb0e4,1732289794,26.625
22/11/2024 15:36,Delta,69848b39fa744a6f3f877446418bb0e4,1732289799,26.6875
22/11/2024 15:36,Delta,69848b39fa744a6f3f877446418bb0e4,1732289804,26.6875
22/11/2024 15:36,Delta,69848b39fa744a6f3f877446418bb0e4,1732289809,26.6875
22/11/2024 15:36,Delta,69848b39fa744a6f3f877446418bb0e4,1732289814,26.75
22/11/2024 15:36,Delta,69848b39fa744a6f3f877446418bb0e4,1732289819,26.75
22/11/2024 15:37,Delta,69848b39fa744a6f3f877446418bb0e4,1732289824,26.75
22/11/2024 15:37,Delta,69848b39fa744a6f3f877446418bb0e4,1732289829,26.75
22/11/2024 15:37,Delta,69848b39fa744a6f3f877446418bb0e4,1732289834,26.75
22/11/2024 15:37,Delta,69848b39fa744a6f3f877446418bb0e4,1732289839,26.75
22/11/2024 15:37,Delta,69848b39fa744a6f3f877446418bb0e4,1732289844,26.75
22/11/2024 15:37,Delta,69848b39fa744a6f3f877446418bb0e4,1732289849,26.75
22/11/2024 15:37,Delta,69848b39fa744a6f3f877446418bb0e4,1732289854,26.75
22/11/2024 15:37,Delta,69848b39fa744a6f3f877446418bb0e4,1732289859,26.8125
22/11/2024 15:37,Delta,69848b39fa744a6f3f877446418bb0e4,1732289864,26.75
22/11/2024 15:37,Delta,69848b39fa744a6f3f877446418bb0e4,1732289869,26.75
22/11/2024 15:37,Delta,69848b39fa744a6f3f877446418bb0e4,1732289874,26.75
22/11/2024 15:37,Delta,69848b39fa744a6f3f877446418bb0e4,1732289879,26.8125
22/11/2024 15:38,Delta,69848b39fa744a6f3f877446418bb0e4,1732289884,26.8125
22/11/2024 15:38,Delta,69848b39fa744a6f3f877446418bb0e4,1732289889,26.75
22/11/2024 15:38,Delta,69848b39fa744a6f3f877446418bb0e4,1732289895,26.8125
22/11/2024 15:38,Delta,69848b39fa744a6f3f877446418bb0e4,1732289900,26.8125
22/11/2024 15:38,Delta,69848b39fa744a6f3f877446418bb0e4,1732289905,26.8125
22/11/2024 15:38,Delta,69848b39fa744a6f3f877446418bb0e4,1732289910,26.8125
22/11/2024 15:38,Delta,69848b39fa744a6f3f877446418bb0e4,1732289915,26.8125
22/11/2024 15:38,Delta,69848b39fa744a6f3f877446418bb0e4,1732289920,26.8125
22/11/2024 15:38,Delta,69848b39fa744a6f3f877446418bb0e4,1732289925,26.75
22/11/2024 15:38,Delta,69848b39fa744a6f3f877446418bb0e4,1732289930,26.8125
22/11/2024 15:38,Delta,69848b39fa744a6f3f877446418bb0e4,1732289935,26.8125
22/11/2024 15:39,Delta,69848b39fa744a6f3f877446418bb0e4,1732289940,26.8125
22/11/2024 15:39,Delta,69848b39fa744a6f3f877446418bb0e4,1732289945,26.875
22/11/2024 15:39,Delta,69848b39fa744a6f3f877446418bb0e4,1732289950,26.8125
22/11/2024 15:39,Delta,69848b39fa744a6f3f877446418bb0e4,1732289955,26.8125
22/11/2024 15:39,Delta,69848b39fa744a6f3f877446418bb0e4,1732289960,26.8125
22/11/2024 15:39,Delta,69848b39fa744a6f3f877446418bb0e4,1732289965,26.875
22/11/2024 15:39,Delta,69848b39fa744a6f3f877446418bb0e4,1732289970,26.875
22/11/2024 15:39,Delta,69848b39fa744a6f3f877446418bb0e4,1732289975,26.875
22/11/2024 15:39,Delta,69848b39fa744a6f3f877446418bb0e4,1732289980,26.8125
22/11/2024 15:39,Delta,69848b39fa744a6f3f877446418bb0e4,1732289985,26.875
22/11/2024 15:39,Delta,69848b39fa744a6f3f877446418bb0e4,1732289990,26.875
22/11/2024 15:39,Delta,69848b39fa744a6f3f877446418bb0e4,1732289995,26.8125
22/11/2024 15:40,Delta,69848b39fa744a6f3f877446418bb0e4,1732290000,26.875
22/11/2024 15:40,Delta,69848b39fa744a6f3f877446418bb0e4,1732290005,26.875
22/11/2024 15:40,Delta,69848b39fa744a6f3f877446418bb0e4,1732290010,26.875
22/11/2024 15:40,Delta,69848b39fa744a6f3f877446418bb0e4,1732290015,26.875
22/11/2024 15:40,Delta,69848b39fa744a6f3f877446418bb0e4,1732290020,26.875
22/11/2024 15:40,Delta,69848b39fa744a6f3f877446418bb0e4,1732290025,26.875
22/11/2024 15:40,Delta,69848b39fa744a6f3f877446418bb0e4,1732290030,26.875
22/11/2024 15:40,Delta,69848b39fa744a6f3f877446418bb0e4,1732290035,26.9375
22/11/2024 15:40,Delta,69848b39fa744a6f3f877446418bb0e4,1732290040,26.875
22/11/2024 15:40,Delta,69848b39fa744a6f3f877446418bb0e4,1732290045,26.9375
22/11/2024 15:40,Delta,69848b39fa744a6f3f877446418bb0e4,1732290050,26.9375
22/11/2024 15:40,Delta,69848b39fa744a6f3f877446418bb0e4,1732290055,26.9375
22/11/2024 15:41,Delta,69848b39fa744a6f3f877446418bb0e4,1732290060,26.9375
22/11/2024 15:41,Delta,69848b39fa744a6f3f877446418bb0e4,1732290065,26.9375
22/11/2024 15:41,Delta,69848b39fa744a6f3f877446418bb0e4,1732290075,26.9375
22/11/2024 15:41,Delta,69848b39fa744a6f3f877446418bb0e4,1732290080,27
22/11/2024 15:41,Delta,69848b39fa744a6f3f877446418bb0e4,1732290085,27
22/11/2024 15:41,Delta,69848b39fa744a6f3f877446418bb0e4,1732290090,27
22/11/2024 15:41,Delta,69848b39fa744a6f3f877446418bb0e4,1732290095,27
22/11/2024 15:41,Delta,69848b39fa744a6f3f877446418bb0e4,1732290100,26.9375
22/11/2024 15:41,Delta,69848b39fa744a6f3f877446418bb0e4,1732290105,27
22/11/2024 15:41,Delta,69848b39fa744a6f3f877446418bb0e4,1732290110,27
22/11/2024 15:41,Delta,69848b39fa744a6f3f877446418bb0e4,1732290115,27
22/11/2024 15:42,Delta,69848b39fa744a6f3f877446418bb0e4,1732290120,27
22/11/2024 15:42,Delta,69848b39fa744a6f3f877446418bb0e4,1732290125,26.9375
22/11/2024 15:42,Delta,69848b39fa744a6f3f877446418bb0e4,1732290130,26.9375
22/11/2024 15:42,Delta,69848b39fa744a6f3f877446418bb0e4,1732290135,27
22/11/2024 15:42,Delta,69848b39fa744a6f3f877446418bb0e4,1732290140,26.9375
22/11/2024 15:42,Delta,69848b39fa744a6f3f877446418bb0e4,1732290145,27
22/11/2024 15:42,Delta,69848b39fa744a6f3f877446418bb0e4,1732290150,27
22/11/2024 15:42,Delta,69848b39fa744a6f3f877446418bb0e4,1732290155,27
22/11/2024 15:42,Delta,69848b39fa744a6f3f877446418bb0e4,1732290160,27
22/11/2024 15:42,Delta,69848b39fa744a6f3f877446418bb0e4,1732290165,27
22/11/2024 15:42,Delta,69848b39fa744a6f3f877446418bb0e4,1732290170,27.0625
22/11/2024 15:42,Delta,69848b39fa744a6f3f877446418bb0e4,1732290175,27.0625
22/11/2024 15:43,Delta,69848b39fa744a6f3f877446418bb0e4,1732290180,27.0625
22/11/2024 15:43,Delta,69848b39fa744a6f3f877446418bb0e4,1732290185,27
22/11/2024 15:43,Delta,69848b39fa744a6f3f877446418bb0e4,1732290190,27.0625
22/11/2024 15:43,Delta,69848b39fa744a6f3f877446418bb0e4,1732290195,27.0625
22/11/2024 15:43,Delta,69848b39fa744a6f3f877446418bb0e4,1732290200,27
22/11/2024 15:43,Delta,69848b39fa744a6f3f877446418bb0e4,1732290205,27.0625
22/11/2024 15:43,Delta,69848b39fa744a6f3f877446418bb0e4,1732290210,27.0625
22/11/2024 15:43,Delta,69848b39fa744a6f3f877446418bb0e4,1732290215,27.0625
22/11/2024 15:43,Delta,69848b39fa744a6f3f877446418bb0e4,1732290220,27.0625
22/11/2024 15:43,Delta,69848b39fa744a6f3f877446418bb0e4,1732290225,27.0625
22/11/2024 15:43,Delta,69848b39fa744a6f3f877446418bb0e4,1732290230,27.125
22/11/2024 15:43,Delta,69848b39fa744a6f3f877446418bb0e4,1732290235,27.125
22/11/2024 15:44,Delta,69848b39fa744a6f3f877446418bb0e4,1732290240,27.0625
22/11/2024 15:44,Delta,69848b39fa744a6f3f877446418bb0e4,1732290245,27.125
22/11/2024 15:44,Delta,69848b39fa744a6f3f877446418bb0e4,1732290250,27.125
22/11/2024 15:44,Delta,69848b39fa744a6f3f877446418bb0e4,1732290255,27.125
22/11/2024 15:44,Delta,69848b39fa744a6f3f877446418bb0e4,1732290260,27.0625
22/11/2024 15:44,Delta,69848b39fa744a6f3f877446418bb0e4,1732290265,27.0625
22/11/2024 15:44,Delta,69848b39fa744a6f3f877446418bb0e4,1732290270,27.125
22/11/2024 15:44,Delta,69848b39fa744a6f3f877446418bb0e4,1732290275,27.125
22/11/2024 15:44,Delta,69848b39fa744a6f3f877446418bb0e4,1732290280,27.0625
22/11/2024 15:44,Delta,69848b39fa744a6f3f877446418bb0e4,1732290285,27.0625
22/11/2024 15:44,Delta,69848b39fa744a6f3f877446418bb0e4,1732290290,27.125
22/11/2024 15:44,Delta,69848b39fa744a6f3f877446418bb0e4,1732290295,27.0625
22/11/2024 15:45,Delta,69848b39fa744a6f3f877446418bb0e4,1732290300,27.0625
22/11/2024 15:45,Delta,69848b39fa744a6f3f877446418bb0e4,1732290305,27.0625
22/11/2024 15:45,Delta,69848b39fa744a6f3f877446418bb0e4,1732290310,27.0625
22/11/2024 15:45,Delta,69848b39fa744a6f3f877446418bb0e4,1732290315,27.125
22/11/2024 15:45,Delta,69848b39fa744a6f3f877446418bb0e4,1732290320,27.0625
22/11/2024 15:45,Delta,69848b39fa744a6f3f877446418bb0e4,1732290325,27.125
22/11/2024 15:45,Delta,69848b39fa744a6f3f877446418bb0e4,1732290330,27.0625
22/11/2024 15:45,Delta,69848b39fa744a6f3f877446418bb0e4,1732290335,27.0625
22/11/2024 15:45,Delta,69848b39fa744a6f3f877446418bb0e4,1732290340,27.0625
22/11/2024 15:45,Delta,69848b39fa744a6f3f877446418bb0e4,1732290345,27.125
22/11/2024 15:45,Delta,69848b39fa744a6f3f877446418bb0e4,1732290350,27.125
22/11/2024 15:45,Delta,69848b39fa744a6f3f877446418bb0e4,1732290355,27.125
22/11/2024 15:46,Delta,69848b39fa744a6f3f877446418bb0e4,1732290360,27.125
22/11/2024 15:46,Delta,69848b39fa744a6f3f877446418bb0e4,1732290365,27.0625
22/11/2024 15:46,Delta,69848b39fa744a6f3f877446418bb0e4,1732290370,27.125
22/11/2024 15:46,Delta,69848b39fa744a6f3f877446418bb0e4,1732290375,27.125
22/11/2024 15:46,Delta,69848b39fa744a6f3f877446418bb0e4,1732290380,27.125
22/11/2024 15:46,Delta,69848b39fa744a6f3f877446418bb0e4,1732290385,27.125
22/11/2024 15:46,Delta,69848b39fa744a6f3f877446418bb0e4,1732290390,27.125
22/11/2024 15:46,Delta,69848b39fa744a6f3f877446418bb0e4,1732290395,27.1875
22/11/2024 15:46,Delta,69848b39fa744a6f3f877446418bb0e4,1732290400,27.125
22/11/2024 15:46,Delta,69848b39fa744a6f3f877446418bb0e4,1732290405,27.125
22/11/2024 15:46,Delta,69848b39fa744a6f3f877446418bb0e4,1732290410,27.1875
22/11/2024 15:46,Delta,69848b39fa744a6f3f877446418bb0e4,1732290415,27.1875
22/11/2024 15:47,Delta,69848b39fa744a6f3f877446418bb0e4,1732290420,27.1875
22/11/2024 15:47,Delta,69848b39fa744a6f3f877446418bb0e4,1732290425,27.25
22/11/2024 15:47,Delta,69848b39fa744a6f3f877446418bb0e4,1732290430,27.1875
22/11/2024 15:47,Delta,69848b39fa744a6f3f877446418bb0e4,1732290435,27.1875
22/11/2024 15:47,Delta,69848b39fa744a6f3f877446418bb0e4,1732290440,27.1875
22/11/2024 15:47,Delta,69848b39fa744a6f3f877446418bb0e4,1732290445,27.1875
22/11/2024 15:47,Delta,69848b39fa744a6f3f877446418bb0e4,1732290450,27.1875
22/11/2024 15:47,Delta,69848b39fa744a6f3f877446418bb0e4,1732290455,27.1875
22/11/2024 15:47,Delta,69848b39fa744a6f3f877446418bb0e4,1732290460,27.1875
22/11/2024 15:47,Delta,69848b39fa744a6f3f877446418bb0e4,1732290465,27.1875
22/11/2024 15:47,Delta,69848b39fa744a6f3f877446418bb0e4,1732290470,27.1875
22/11/2024 15:47,Delta,69848b39fa744a6f3f877446418bb0e4,1732290475,27.1875
22/11/2024 15:48,Delta,69848b39fa744a6f3f877446418bb0e4,1732290480,27.1875
22/11/2024 15:48,Delta,69848b39fa744a6f3f877446418bb0e4,1732290485,27.25
22/11/2024 15:48,Delta,69848b39fa744a6f3f877446418bb0e4,1732290490,27.25
22/11/2024 15:48,Delta,69848b39fa744a6f3f877446418bb0e4,1732290495,27.1875
22/11/2024 15:48,Delta,69848b39fa744a6f3f877446418bb0e4,1732290500,27.25
22/11/2024 15:48,Delta,69848b39fa744a6f3f877446418bb0e4,1732290505,27.25
22/11/2024 15:48,Delta,69848b39fa744a6f3f877446418bb0e4,1732290510,27.3125
22/11/2024 15:48,Delta,69848b39fa744a6f3f877446418bb0e4,1732290520,27.25
22/11/2024 15:48,Delta,69848b39fa744a6f3f877446418bb0e4,1732290525,27.25
22/11/2024 15:48,Delta,69848b39fa744a6f3f877446418bb0e4,1732290530,27.25
22/11/2024 15:48,Delta,69848b39fa744a6f3f877446418bb0e4,1732290535,27.25
22/11/2024 15:49,Delta,69848b39fa744a6f3f877446418bb0e4,1732290540,27.25
22/11/2024 15:49,Delta,69848b39fa744a6f3f877446418bb0e4,1732290545,27.25
22/11/2024 15:49,Delta,69848b39fa744a6f3f877446418bb0e4,1732290550,27.3125
22/11/2024 15:49,Delta,69848b39fa744a6f3f877446418bb0e4,1732290555,27.25
22/11/2024 15:49,Delta,69848b39fa744a6f3f877446418bb0e4,1732290560,27.25
22/11/2024 15:49,Delta,69848b39fa744a6f3f877446418bb0e4,1732290565,27.25
22/11/2024 15:49,Delta,69848b39fa744a6f3f877446418bb0e4,1732290570,27.25
22/11/2024 15:49,Delta,69848b39fa744a6f3f877446418bb0e4,1732290575,27.25
22/11/2024 15:49,Delta,69848b39fa744a6f3f877446418bb0e4,1732290580,27.25
22/11/2024 15:49,Delta,69848b39fa744a6f3f877446418bb0e4,1732290585,27.1875
22/11/2024 15:49,Delta,69848b39fa744a6f3f877446418bb0e4,1732290590,27.25
22/11/2024 15:49,Delta,69848b39fa744a6f3f877446418bb0e4,1732290595,27.25
22/11/2024 15:50,Delta,69848b39fa744a6f3f877446418bb0e4,1732290600,27.25
22/11/2024 15:50,Delta,69848b39fa744a6f3f877446418bb0e4,1732290605,27.3125
22/11/2024 15:50,Delta,69848b39fa744a6f3f877446418bb0e4,1732290610,27.25
22/11/2024 15:50,Delta,69848b39fa744a6f3f877446418bb0e4,1732290615,27.3125
22/11/2024 15:50,Delta,69848b39fa744a6f3f877446418bb0e4,1732290620,27.375
22/11/2024 15:50,Delta,69848b39fa744a6f3f877446418bb0e4,1732290625,27.3125
22/11/2024 15:50,Delta,69848b39fa744a6f3f877446418bb0e4,1732290630,27.3125
22/11/2024 15:50,Delta,69848b39fa744a6f3f877446418bb0e4,1732290635,27.25
22/11/2024 15:50,Delta,69848b39fa744a6f3f877446418bb0e4,1732290640,27.3125
22/11/2024 15:50,Delta,69848b39fa744a6f3f877446418bb0e4,1732290645,27.3125
22/11/2024 15:50,Delta,69848b39fa744a6f3f877446418bb0e4,1732290650,27.3125
22/11/2024 15:50,Delta,69848b39fa744a6f3f877446418bb0e4,1732290655,27.25
22/11/2024 15:51,Delta,69848b39fa744a6f3f877446418bb0e4,1732290660,27.3125
22/11/2024 15:51,Delta,69848b39fa744a6f3f877446418bb0e4,1732290665,27.3125
22/11/2024 15:51,Delta,69848b39fa744a6f3f877446418bb0e4,1732290670,27.375
22/11/2024 15:51,Delta,69848b39fa744a6f3f877446418bb0e4,1732290675,27.3125
22/11/2024 15:51,Delta,69848b39fa744a6f3f877446418bb0e4,1732290680,27.25
22/11/2024 15:51,Delta,69848b39fa744a6f3f877446418bb0e4,1732290685,27.3125
22/11/2024 15:51,Delta,69848b39fa744a6f3f877446418bb0e4,1732290690,27.3125
22/11/2024 15:51,Delta,69848b39fa744a6f3f877446418bb0e4,1732290695,27.375
22/11/2024 15:51,Delta,69848b39fa744a6f3f877446418bb0e4,1732290700,27.3125
22/11/2024 15:51,Delta,69848b39fa744a6f3f877446418bb0e4,1732290705,27.3125
22/11/2024 15:51,Delta,69848b39fa744a6f3f877446418bb0e4,1732290710,27.375
22/11/2024 15:51,Delta,69848b39fa744a6f3f877446418bb0e4,1732290715,27.3125
22/11/2024 15:52,Delta,69848b39fa744a6f3f877446418bb0e4,1732290720,27.3125
22/11/2024 15:52,Delta,69848b39fa744a6f3f877446418bb0e4,1732290725,27.3125
22/11/2024 15:52,Delta,69848b39fa744a6f3f877446418bb0e4,1732290730,27.375
22/11/2024 15:52,Delta,69848b39fa744a6f3f877446418bb0e4,1732290735,27.3125
22/11/2024 15:52,Delta,69848b39fa744a6f3f877446418bb0e4,1732290740,27.3125
22/11/2024 15:52,Delta,69848b39fa744a6f3f877446418bb0e4,1732290745,27.375
22/11/2024 15:52,Delta,69848b39fa744a6f3f877446418bb0e4,1732290750,27.375
22/11/2024 15:52,Delta,69848b39fa744a6f3f877446418bb0e4,1732290755,27.3125
22/11/2024 15:52,Delta,69848b39fa744a6f3f877446418bb0e4,1732290760,27.375
22/11/2024 15:52,Delta,69848b39fa744a6f3f877446418bb0e4,1732290765,27.3125
22/11/2024 15:52,Delta,69848b39fa744a6f3f877446418bb0e4,1732290770,27.3125
22/11/2024 15:52,Delta,69848b39fa744a6f3f877446418bb0e4,1732290775,27.375
22/11/2024 15:53,Delta,69848b39fa744a6f3f877446418bb0e4,1732290780,27.3125
22/11/2024 15:53,Delta,69848b39fa744a6f3f877446418bb0e4,1732290785,27.375
22/11/2024 15:53,Delta,69848b39fa744a6f3f877446418bb0e4,1732290790,27.375
22/11/2024 15:53,Delta,69848b39fa744a6f3f877446418bb0e4,1732290795,27.375
22/11/2024 15:53,Delta,69848b39fa744a6f3f877446418bb0e4,1732290800,27.375
22/11/2024 15:53,Delta,69848b39fa744a6f3f877446418bb0e4,1732290805,27.3125
22/11/2024 15:53,Delta,69848b39fa744a6f3f877446418bb0e4,1732290810,27.375
22/11/2024 15:53,Delta,69848b39fa744a6f3f877446418bb0e4,1732290815,27.375
22/11/2024 15:53,Delta,69848b39fa744a6f3f877446418bb0e4,1732290820,27.375
22/11/2024 15:53,Delta,69848b39fa744a6f3f877446418bb0e4,1732290825,27.375
22/11/2024 15:53,Delta,69848b39fa744a6f3f877446418bb0e4,1732290830,27.375
22/11/2024 15:53,Delta,69848b39fa744a6f3f877446418bb0e4,1732290835,27.375
22/11/2024 15:54,Delta,69848b39fa744a6f3f877446418bb0e4,1732290840,27.4375
22/11/2024 15:54,Delta,69848b39fa744a6f3f877446418bb0e4,1732290845,27.375
22/11/2024 15:54,Delta,69848b39fa744a6f3f877446418bb0e4,1732290850,27.375
22/11/2024 15:54,Delta,69848b39fa744a6f3f877446418bb0e4,1732290855,27.375
